id,type,document_type,last_modified_date,highlighted_content,withdrawn,agency_id,title,object_id,posted_date,links_self
VA-2020-VHA-0024-12433,comments,Public Submission,2021-01-11T12:22:42Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc36,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12433
VA-2020-VHA-0024-12434,comments,Public Submission,2021-01-11T12:22:43Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1d5,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12434
VA-2020-VHA-0024-12435,comments,Public Submission,2021-01-11T12:22:43Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc37,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12435
VA-2020-VHA-0024-12436,comments,Public Submission,2021-01-11T12:22:44Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1d7,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12436
VA-2020-VHA-0024-12437,comments,Public Submission,2021-01-11T12:22:44Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1d6,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12437
VA-2020-VHA-0024-12438,comments,Public Submission,2021-01-11T12:22:45Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc38,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12438
VA-2020-VHA-0024-12439,comments,Public Submission,2021-01-11T12:22:45Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc39,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12439
VA-2020-VHA-0024-12440,comments,Public Submission,2021-01-11T12:22:46Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1d9,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12440
VA-2020-VHA-0024-12441,comments,Public Submission,2021-01-11T12:22:46Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1da,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12441
VA-2020-VHA-0024-12442,comments,Public Submission,2021-01-11T12:22:47Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1db,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12442
VA-2020-VHA-0024-12443,comments,Public Submission,2021-01-11T12:22:48Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc3b,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12443
VA-2020-VHA-0024-12444,comments,Public Submission,2021-01-11T12:22:48Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc3a,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12444
VA-2020-VHA-0024-12445,comments,Public Submission,2021-01-11T12:22:49Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc3c,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12445
VA-2020-VHA-0024-12446,comments,Public Submission,2021-01-11T12:22:49Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1dc,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12446
VA-2020-VHA-0024-12447,comments,Public Submission,2021-01-11T12:22:49Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1e0,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12447
VA-2020-VHA-0024-12448,comments,Public Submission,2021-01-11T12:22:50Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1ef,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12448
VA-2020-VHA-0024-12449,comments,Public Submission,2021-01-11T12:22:51Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1e2,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12449
VA-2020-VHA-0024-12450,comments,Public Submission,2021-01-11T12:22:51Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1f0,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12450
VA-2020-VHA-0024-12451,comments,Public Submission,2021-01-11T12:22:51Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1e3,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12451
VA-2020-VHA-0024-12453,comments,Public Submission,2021-01-11T12:22:52Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1f2,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12453
VA-2020-VHA-0024-12454,comments,Public Submission,2021-01-11T12:22:53Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1f3,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12454
VA-2020-VHA-0024-12455,comments,Public Submission,2021-01-11T12:22:53Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1e6,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12455
VA-2020-VHA-0024-12456,comments,Public Submission,2021-01-11T12:22:54Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1f4,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12456
VA-2020-VHA-0024-12457,comments,Public Submission,2021-01-11T12:22:54Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1f5,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12457
VA-2020-VHA-0024-12458,comments,Public Submission,2021-01-11T12:22:55Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1e8,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12458
VA-2020-VHA-0024-12459,comments,Public Submission,2021-01-11T12:22:55Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1e9,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12459
VA-2020-VHA-0024-12460,comments,Public Submission,2021-01-11T12:22:55Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc6d,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12460
VA-2020-VHA-0024-12461,comments,Public Submission,2021-01-11T12:22:56Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc6b,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12461
VA-2020-VHA-0024-12462,comments,Public Submission,2021-01-11T12:22:56Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc6c,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12462
VA-2020-VHA-0024-12463,comments,Public Submission,2021-01-11T12:22:57Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc6e,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12463
VA-2020-VHA-0024-12464,comments,Public Submission,2021-01-11T12:22:58Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec1f7,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12464
VA-2020-VHA-0024-12465,comments,Public Submission,2021-01-11T12:22:58Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc6f,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12465
VA-2020-VHA-0024-12466,comments,Public Submission,2021-01-11T12:22:59Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc71,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12466
VA-2020-VHA-0024-12467,comments,Public Submission,2021-01-11T12:22:59Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc70,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12467
VA-2020-VHA-0024-12468,comments,Public Submission,2021-01-11T12:23:00Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc83,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12468
VA-2020-VHA-0024-12469,comments,Public Submission,2021-01-11T12:23:00Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc73,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12469
VA-2020-VHA-0024-12470,comments,Public Submission,2021-01-11T14:31:57Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc84,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12470
VA-2020-VHA-0024-12471,comments,Public Submission,2021-01-11T14:31:58Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec244,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12471
VA-2020-VHA-0024-12472,comments,Public Submission,2021-01-11T14:31:58Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec245,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12472
VA-2020-VHA-0024-12473,comments,Public Submission,2021-01-11T14:31:59Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec246,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12473
VA-2020-VHA-0024-12474,comments,Public Submission,2021-01-11T14:32:00Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec247,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12474
VA-2020-VHA-0024-12475,comments,Public Submission,2021-01-11T14:32:00Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec248,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12475
VA-2020-VHA-0024-12476,comments,Public Submission,2021-01-11T14:32:01Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec249,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12476
VA-2020-VHA-0024-12477,comments,Public Submission,2021-01-11T14:32:01Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec24a,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12477
VA-2020-VHA-0024-12478,comments,Public Submission,2021-01-11T14:32:02Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec24b,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12478
VA-2020-VHA-0024-12479,comments,Public Submission,2021-01-11T14:32:03Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebce7,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12479
VA-2020-VHA-0024-12480,comments,Public Submission,2021-01-11T14:32:03Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc87,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12480
VA-2020-VHA-0024-12481,comments,Public Submission,2021-01-11T14:32:04Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc89,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12481
VA-2020-VHA-0024-12482,comments,Public Submission,2021-01-11T14:32:05Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc88,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12482
VA-2020-VHA-0024-12483,comments,Public Submission,2021-01-11T14:32:05Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebce9,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12483
VA-2020-VHA-0024-12484,comments,Public Submission,2021-01-11T14:32:06Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebc8a,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12484
VA-2020-VHA-0024-12485,comments,Public Submission,2021-01-11T14:32:06Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebcea,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12485
VA-2020-VHA-0024-12486,comments,Public Submission,2021-01-11T14:32:07Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebceb,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12486
VA-2020-VHA-0024-12487,comments,Public Submission,2021-01-11T14:32:07Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebcec,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12487
VA-2020-VHA-0024-12488,comments,Public Submission,2021-01-11T14:32:08Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebcef,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12488
VA-2020-VHA-0024-12489,comments,Public Submission,2021-01-11T14:32:08Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebced,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12489
VA-2020-VHA-0024-12490,comments,Public Submission,2021-01-11T14:32:10Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebcee,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12490
VA-2020-VHA-0024-12491,comments,Public Submission,2021-01-11T14:32:10Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec985,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12491
VA-2020-VHA-0024-12492,comments,Public Submission,2021-01-11T14:32:11Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ebcf0,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12492
VA-2020-VHA-0024-12493,comments,Public Submission,2021-01-11T14:32:11Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec99c,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12493
VA-2020-VHA-0024-12494,comments,Public Submission,2021-01-11T14:32:12Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec986,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12494
VA-2020-VHA-0024-12495,comments,Public Submission,2021-01-11T14:32:12Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec9a0,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12495
VA-2020-VHA-0024-12496,comments,Public Submission,2021-01-11T14:32:13Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec9a1,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12496
VA-2020-VHA-0024-12497,comments,Public Submission,2021-01-11T14:32:13Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec989,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12497
VA-2020-VHA-0024-12498,comments,Public Submission,2021-01-11T14:32:14Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec9a2,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12498
VA-2020-VHA-0024-12499,comments,Public Submission,2021-01-11T14:32:14Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec98a,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12499
VA-2020-VHA-0024-12500,comments,Public Submission,2021-01-11T14:32:15Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec98b,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12500
VA-2020-VHA-0024-12501,comments,Public Submission,2021-01-11T14:32:15Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec98c,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12501
VA-2020-VHA-0024-12502,comments,Public Submission,2021-01-11T14:32:16Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec566,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12502
VA-2020-VHA-0024-12503,comments,Public Submission,2021-01-11T14:32:16Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec567,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12503
VA-2020-VHA-0024-12504,comments,Public Submission,2021-01-11T14:32:17Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec9a5,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12504
VA-2020-VHA-0024-12505,comments,Public Submission,2021-01-11T14:32:17Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec608,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12505
VA-2020-VHA-0024-12506,comments,Public Submission,2021-01-11T14:32:18Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec56b,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12506
VA-2020-VHA-0024-12507,comments,Public Submission,2021-01-11T14:32:18Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec609,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12507
VA-2020-VHA-0024-12508,comments,Public Submission,2021-01-11T14:32:19Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec56c,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12508
VA-2020-VHA-0024-12509,comments,Public Submission,2021-01-11T14:32:20Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec56d,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12509
VA-2020-VHA-0024-12510,comments,Public Submission,2021-01-11T14:32:21Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec60a,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12510
VA-2020-VHA-0024-12511,comments,Public Submission,2021-01-11T14:32:21Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec644,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12511
VA-2020-VHA-0024-12512,comments,Public Submission,2021-01-11T14:32:22Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec60b,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12512
VA-2020-VHA-0024-12513,comments,Public Submission,2021-01-11T14:32:22Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec60c,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12513
VA-2020-VHA-0024-12514,comments,Public Submission,2021-01-11T14:32:23Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec60d,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12514
VA-2020-VHA-0024-12515,comments,Public Submission,2021-01-11T14:32:24Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec60e,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12515
VA-2020-VHA-0024-12516,comments,Public Submission,2021-01-11T14:32:25Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec645,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12516
VA-2020-VHA-0024-12517,comments,Public Submission,2021-01-11T14:32:26Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec646,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12517
VA-2020-VHA-0024-12518,comments,Public Submission,2021-01-11T14:32:26Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec60f,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12518
VA-2020-VHA-0024-12519,comments,Public Submission,2021-01-11T14:32:27Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849eca3d,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12519
VA-2020-VHA-0024-12520,comments,Public Submission,2021-01-11T14:32:27Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849eca3e,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12520
VA-2020-VHA-0024-12521,comments,Public Submission,2021-01-11T14:32:28Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849eca3f,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12521
VA-2020-VHA-0024-12522,comments,Public Submission,2021-01-11T14:32:28Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849eca40,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12522
VA-2020-VHA-0024-12523,comments,Public Submission,2021-01-11T14:32:29Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849eca41,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12523
VA-2020-VHA-0024-12524,comments,Public Submission,2021-01-11T14:32:30Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec686,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12524
VA-2020-VHA-0024-12525,comments,Public Submission,2021-01-11T14:32:30Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec687,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12525
VA-2020-VHA-0024-12526,comments,Public Submission,2021-01-11T14:32:31Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec688,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12526
VA-2020-VHA-0024-12527,comments,Public Submission,2021-01-11T14:32:31Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec64b,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12527
VA-2020-VHA-0024-12528,comments,Public Submission,2021-01-11T14:32:32Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec64c,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12528
VA-2020-VHA-0024-12529,comments,Public Submission,2021-01-11T14:32:32Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec64d,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12529
VA-2020-VHA-0024-12530,comments,Public Submission,2021-01-11T14:32:33Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec690,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12530
VA-2020-VHA-0024-12531,comments,Public Submission,2021-01-11T14:32:33Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec691,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12531
VA-2020-VHA-0024-12532,comments,Public Submission,2021-01-11T14:32:34Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec68a,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12532
VA-2020-VHA-0024-12533,comments,Public Submission,2021-01-11T14:32:34Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec68b,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12533
VA-2020-VHA-0024-12534,comments,Public Submission,2021-01-11T14:32:35Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec692,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12534
VA-2020-VHA-0024-12535,comments,Public Submission,2021-01-11T14:32:36Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec694,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12535
VA-2020-VHA-0024-12536,comments,Public Submission,2021-01-11T14:32:36Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec68c,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12536
VA-2020-VHA-0024-12537,comments,Public Submission,2021-01-11T14:32:37Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec695,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12537
VA-2020-VHA-0024-12538,comments,Public Submission,2021-01-11T14:32:37Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ec697,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12538
VA-2020-VHA-0024-12539,comments,Public Submission,2021-01-11T14:32:38Z,,FALSE,VA,Comment on AQ94-Interim Final Rule-Comment Submission,09000064849ecacd,2021-01-11T05:00:00Z,https://api.regulations.gov/v4/comments/VA-2020-VHA-0024-12539
